unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1.52E+12,29-01-2018,BTC,11347.72,11422.33,10800,10918.47,5987.046496,65369387.56
1.52E+12,28-01-2018,BTC,11375.05,11878.1,11217.41,11347.72,4343.224619,49285696.87
1.52E+12,27-01-2018,BTC,11000.5,11535,10821.76,11375.05,4669.895055,53120289.74
1.52E+12,26-01-2018,BTC,11540,11550,10300,11000.5,8517.781006,93699849.96
1.52E+12,25-01-2018,BTC,11645.01,11645.02,10805.56,11540,6803.997266,78518128.44
1.52E+12,24-01-2018,BTC,10841.02,11693.7,10500,11645.01,8520.131753,99217019.46
1.52E+12,23-01-2018,BTC,10853.37,11372.51,9940,10841.02,9911.573216,107451563.5
1.52E+12,22-01-2018,BTC,11476.88,11865,10026.03,10853.37,12448.86538,135112142.1
1.52E+12,21-01-2018,BTC,12493.74,12555.07,11112,11476.88,6640.39942,76211067.3
1.52E+12,20-01-2018,BTC,11791.44,12999,11625.49,12493.74,5846.826545,73048730.68
1.52E+12,19-01-2018,BTC,11207.65,12018.39,11061,11791.44,9109.357998,107412448.3
1.52E+12,18-01-2018,BTC,11376,12110,10677.33,11207.65,14843.46482,166360358.4
1.52E+12,17-01-2018,BTC,10999,11869.98,9125,11376,23715.72851,269790127.5
1.52E+12,16-01-2018,BTC,12880,13195,10001,10999,22529.77544,247805000
1.52E+12,15-01-2018,BTC,13510.1,14283.26,12738.3,12880,6417.740503,82660497.68
1.52E+12,14-01-2018,BTC,14201.67,14260.69,13100,13510.1,4145.152145,56001420
1.52E+12,13-01-2018,BTC,14187.7,14550,13913.71,14201.67,3914.593431,55593764.08
1.52E+12,12-01-2018,BTC,13657.32,14274.8,13359,14187.7,7798.071366,110636697.1
1.52E+12,11-01-2018,BTC,13267.19,14205.4,12810,13657.32,10420.92753,142321942
1.52E+12,10-01-2018,BTC,14158.47,14970,13100,13267.19,9778.477775,129732922.6
1.52E+12,09-01-2018,BTC,15257.87,15419.24,14006,14158.47,8615.10846,121976754.7
1.52E+12,08-01-2018,BTC,15624.35,16061.98,13825.22,15257.87,12094.49436,184536222.6
1.52E+12,07-01-2018,BTC,16710.48,16856.01,15514.87,15624.35,5795.356283,90548674.93
1.52E+12,06-01-2018,BTC,16567.18,17236.46,16298.31,16710.48,6023.032552,100647765
1.52E+12,05-01-2018,BTC,14970,17124.44,14800,16567.18,11124.26466,184297695
1.52E+12,04-01-2018,BTC,15100,15200,14000,14970,10517.03381,157439996.1
1.51E+12,03-01-2018,BTC,14912.1,15503.59,14583.47,15100,9989.680366,150844173.5
1.51E+12,02-01-2018,BTC,13048.56,15249.97,12851,14912.1,8890.250744,132572308.1
1.51E+12,01-01-2018,BTC,13372,13860.9,12800,13048.56,5430.363684,70858426.35
1.51E+12,31-12-2017,BTC,13000.66,14191.2,12572,13372,7456.858989,99713118.4
1.51E+12,30-12-2017,BTC,13962.62,14083.39,12481.44,13000.66,8238.104273,107100792.7
1.51E+12,29-12-2017,BTC,14881.76,15115.1,13600,13962.62,7099.359993,99125665.83
1.51E+12,28-12-2017,BTC,14439.36,15100,13514.81,14881.76,9463.194864,140828994.8
1.51E+12,27-12-2017,BTC,15880,16500,14000,14439.36,11025.75885,159204901.3
1.51E+12,26-12-2017,BTC,14690,16150,14555.31,15880,7286.369668,115707550.3
1.51E+12,25-12-2017,BTC,13550.4,14786.08,13317,14690,5226.062863,76770863.46
1.51E+12,24-12-2017,BTC,14306.01,14699,12600,13550.4,9598.506449,130063601.8
1.51E+12,23-12-2017,BTC,14970.18,15894,13701,14306.01,8498.330486,121577200.9
1.51E+12,22-12-2017,BTC,14238.85,15489,10611,14970.18,35036.14443,524497388.7
1513828800,21-12-2017,BTC,16912.07,17375.2,13111.11,14238.85,18041.67044,256892639.2
1513742400,20-12-2017,BTC,16890.13,17881.37,15800,16912.07,12909.40612,218324779.9
1513656000,19-12-2017,BTC,18964.09,18970,15600,16890.13,17482.15121,295275806.6
1513569600,18-12-2017,BTC,18720,19315.01,18233.53,18964.09,6318.671508,119827855.2
1513483200,17-12-2017,BTC,19172.5,19999,18125.45,18720,7436.80676,139217022.5
1513396800,16-12-2017,BTC,17750,19739,17750,19172.5,5964.617293,114356625
1513310400,15-12-2017,BTC,17300,17920,16900,17750,5619.776719,99751036.77
1513224000,14-12-2017,BTC,16300,17692.15,16157.54,17300,9932.166068,171826473
1513137600,13-12-2017,BTC,16909.18,17400,15902,16300,10556.72204,172074569.2
1513051200,12-12-2017,BTC,16450,17613,16347.71,16909.18,10051.55019,169963471.4
1512964800,11-12-2017,BTC,16638.88,17488,16260.3,16450,9525.731206,156698278.3
1512878400,10-12-2017,BTC,13200,16984.61,13178,16638.88,14633.03073,243477242.3
1512792000,09-12-2017,BTC,15942.35,16100,13141.5,13200,9967.756954,131574391.8
1512705600,08-12-2017,BTC,16783.25,17000,14000,15942.35,18632.60973,297047585.8
1512619200,07-12-2017,BTC,13812.76,17712.65,13799,16783.25,26024.93869,436783052.2
1512532800,06-12-2017,BTC,12230,14711.22,12136.64,13812.76,19236.34784,265707056
1512446400,05-12-2017,BTC,11626.56,12300.02,11489.92,12230,8935.405617,109280010.7
1512360000,04-12-2017,BTC,11399.99,11714.21,10850,11626.56,7025.255241,81679551.57
1512273600,03-12-2017,BTC,10954.92,11870,10500.17,11399.99,10848.82374,123676482.2
1512187200,02-12-2017,BTC,10938.42,11200,10700,10954.92,4630.243529,50723947.44
1512100800,01-12-2017,BTC,9715.55,11100,9360.01,10938.42,12349.959,135089038.5
1512014400,30-11-2017,BTC,10759.89,10900,8975,9715.55,21032.26879,204340059
1511928000,29-11-2017,BTC,10310.04,11454,9500,10759.89,18277.4631,196663492.4
1511841600,28-11-2017,BTC,9717.97,10394.43,9694.94,10310.04,10151.88537,104666344.3
1511755200,27-11-2017,BTC,9591.76,9769.47,9300,9717.97,7433.397278,72237531.74
1511668800,26-11-2017,BTC,8872,9721.79,8811.1,9591.76,8424.748735,80808167.93
1511582400,25-11-2017,BTC,8214.57,8925,8214.44,8872,6090.477955,54034720.42
1511496000,24-11-2017,BTC,8096.56,8340.02,8025.01,8214.57,4787.413805,39326545.82
1511409600,23-11-2017,BTC,8216.69,8272.99,7900,8096.56,3885.406316,31458425.36
1511323200,22-11-2017,BTC,8178,8304.98,8106.99,8216.69,3253.183652,26730401.58
1511236800,21-11-2017,BTC,7909.17,8360.01,7818.65,8178,6567.9157,53712414.59
1511150400,20-11-2017,BTC,7969.11,8314.95,7790,7909.17,8549.34256,67618203.69
1511064000,19-11-2017,BTC,7782.99,8099,7668.06,7969.11,3761.430815,29975255.92
1510977600,18-11-2017,BTC,7605,7862.62,7516.48,7782.99,2605.654784,20279785.13
1510891200,17-11-2017,BTC,7925.01,7990,7450,7605,6348.625174,48281294.45
1510804800,16-11-2017,BTC,7274.72,7993,7190,7925.01,8640.765017,68478149.17
1510718400,15-11-2017,BTC,6863.82,7367.94,6801.04,7274.72,7075.098212,51469358.47
1510632000,14-11-2017,BTC,6686,6900,6479.93,6863.82,8311.469714,57048432.05
1510545600,13-11-2017,BTC,5957.67,6804.87,5931.65,6686,17474.95314,116837536.7
1510459200,12-11-2017,BTC,6100,6500,5450,5957.67,22420.65914,133574888.4
1510372800,11-11-2017,BTC,6773.9,6825.35,6100,6100,11930.89285,72778446.37
1510286400,10-11-2017,BTC,7253.45,7319.5,6420,6773.9,16856.01395,114180952.9
1510200000,09-11-2017,BTC,7345.01,7439.96,7101.02,7253.45,6635.034159,48126888.52
1510113600,08-11-2017,BTC,7349.5,7950.03,7050.11,7345.01,14761.68573,108424729.3
1510027200,07-11-2017,BTC,7134.31,7374.89,6975.03,7349.5,6292.931933,46249903.24
1509940800,06-11-2017,BTC,7190,7410,6947.63,7134.31,6908.325351,49286134.63
1509854400,05-11-2017,BTC,7400,7589.79,7151.11,7190,6589.397292,47377766.53
1509768000,04-11-2017,BTC,7148.63,7511.34,7099.01,7400,3856.191767,28535819.08
1509681600,03-11-2017,BTC,7196.58,7448.78,7100,7148.63,7305.269175,52222666.38
1509595200,02-11-2017,BTC,6850,7336,6767.67,7196.58,13179.66593,94848520.24
1509508800,01-11-2017,BTC,6435.35,6910,6365,6850,9985.016753,68397364.76
1509422400,31-10-2017,BTC,6132.81,6467.32,6097.8,6435.35,6647.690846,42780217.28
1509336000,30-10-2017,BTC,6139.98,6204.6,6025.25,6132.81,4236.476455,25981505.17
1509249600,29-10-2017,BTC,5745,6295.03,5744.99,6139.98,7141.798587,43850500.49
1509163200,28-10-2017,BTC,5740.43,5817.56,5660.79,5745,2201.848184,12649617.81
1509076800,27-10-2017,BTC,5922.01,5924.99,5703.08,5740.43,4941.333439,28365378.71
1508990400,26-10-2017,BTC,5783.77,5992.51,5705,5922.01,5582.497996,33059608.95
1508904000,25-10-2017,BTC,5550.99,5783.77,5437.3,5783.77,6072.584143,35122429.99
1508817600,24-10-2017,BTC,5652.13,5772.88,5375,5550.99,8117.329541,45059215.11
1508731200,23-10-2017,BTC,5980.2,6060.28,5550,5652.13,11525.03898,65141018.6
1508644800,22-10-2017,BTC,5946.51,6059.18,5750,5980.2,5319.026757,31808843.81
1508558400,21-10-2017,BTC,6098.72,6178.79,5900.01,5946.51,5377.243763,31975833.81
1508472000,20-10-2017,BTC,5685.02,6100,5615,6098.72,11472.53501,69967778.71
1508385600,19-10-2017,BTC,5624.1,5745.03,5540.68,5685.02,6629.556199,37689159.58
1508299200,18-10-2017,BTC,5494.42,5633.15,5082.24,5624.1,10236.04001,57568512.64
1508212800,17-10-2017,BTC,5648.09,5683.31,5454.06,5494.42,5756.226353,31627125.2
1508126400,16-10-2017,BTC,5604.34,5778.35,5575,5648.09,5612.564054,31700266.91
1508040000,15-10-2017,BTC,5774.59,5796.91,5450,5604.34,6016.526291,33718658.95
1507953600,14-10-2017,BTC,5667.11,5833.72,5555.89,5774.59,4540.938778,26222059.66
1507867200,13-10-2017,BTC,5712.47,5810.06,5430.01,5667.11,10992.68285,62296742.92
1507780800,12-10-2017,BTC,4846.99,5869.89,4833.95,5712.47,17337.59055,99040465.89
1507694400,11-10-2017,BTC,4738.91,4864.67,4720,4846.99,6864.489274,33272110.87
1507608000,10-10-2017,BTC,4773.1,4919.01,4712.11,4738.91,4501.87908,21333999.79
1507521600,09-10-2017,BTC,4622.78,4875,4550,4773.1,7346.956798,35067759.49
1507435200,08-10-2017,BTC,4437.48,4622.78,4412.42,4622.78,3687.747553,17047645.63
1507348800,07-10-2017,BTC,4362.14,4448,4320.01,4437.48,2153.046307,9554099.924
1507262400,06-10-2017,BTC,4324.11,4410.26,4314.25,4362.14,4875.683064,21268412.12
1507176000,05-10-2017,BTC,4175.02,4360.38,4145,4324.11,4009.215527,17336288.95
1507089600,04-10-2017,BTC,4290,4339.98,4175,4175.02,4586.460032,19148562.36
1507003200,03-10-2017,BTC,4408.25,4408.25,4104.51,4290,4926.859889,21136228.92
1506916800,02-10-2017,BTC,4396.6,4457.01,4361,4408.25,4835.154919,21314571.67
1506830400,01-10-2017,BTC,4293.03,4425.05,4250,4396.6,3712.770608,16323567.25
1506744000,30-09-2017,BTC,4182.89,4345,4182.89,4293.03,3438.688619,14762393.4
1506657600,29-09-2017,BTC,4058.73,4209.85,4020,4182.89,5045.090866,21103060.13
1506571200,28-09-2017,BTC,4183.45,4281.6,4026,4058.73,7680.895663,31174681.65
1506484800,27-09-2017,BTC,3933.36,4225,3336.67,4183.45,10556.73818,44163586.33
1506398400,26-09-2017,BTC,3906.72,3958.06,3852.61,3933.36,4809.842932,18918843.8
1506312000,25-09-2017,BTC,3748.76,3956.86,3678,3906.72,6068.94375,23709663.93
1506225600,24-09-2017,BTC,3780.46,3784.3,3619.76,3748.76,2483.501131,9310049.7
1506139200,23-09-2017,BTC,3616.1,3812.88,3616.1,3780.46,3246.671715,12273912.55
1506052800,22-09-2017,BTC,3694.23,3758.12,3510.84,3616.1,5504.811244,19905947.94
1505966400,21-09-2017,BTC,3820,3894.49,3573,3694.23,9013.514053,33297994.02
1505880000,20-09-2017,BTC,3877.66,4034.99,3811,3820,7107.256786,27149720.92
1505793600,19-09-2017,BTC,3989.64,4040,3850,3877.66,8650.198284,33542527.88
1505707200,18-09-2017,BTC,3798.74,4117.03,3772.73,3989.64,11358.14446,45314907.48
1505620800,17-09-2017,BTC,3657.61,3838.15,3505.94,3798.74,4423.811793,16804910.81
1505534400,16-09-2017,BTC,3709.85,3854.7,3580.01,3657.61,6022.369387,22027478.49
1505448000,15-09-2017,BTC,3359.98,3839.19,2955.01,3709.85,31248.87979,115928656.7
1505361600,14-09-2017,BTC,3800.01,3892.01,3219.89,3359.98,28065.4427,94299326.17
1505275200,13-09-2017,BTC,3956.08,4042.46,3743.75,3800.01,15551.99353,59097730.93
1505188800,12-09-2017,BTC,4284.69,4372.05,3955.17,3956.08,9045.683634,35785448.11
1505102400,11-09-2017,BTC,4336.68,4336.68,4110.48,4284.69,9501.031088,40708972.89
1505016000,10-09-2017,BTC,4219.66,4370.28,4083.55,4336.68,7479.066925,32434319.95
1504929600,09-09-2017,BTC,4337.81,4405,4182.16,4219.66,5553.985393,23435930
1504843200,08-09-2017,BTC,4617.89,4669.98,4000,4337.81,15673.04027,67986670.79
1504756800,07-09-2017,BTC,4506.06,4665.23,4484.68,4617.89,4658.913562,21514350.35
1504670400,06-09-2017,BTC,4483.32,4645,4394,4506.06,9533.90146,42960332.01
1504584000,05-09-2017,BTC,4124.44,4512.51,4031.07,4483.32,14002.02072,62775539.53
1504497600,04-09-2017,BTC,4549.08,4549.08,4012.02,4124.44,15654.35447,64565445.76
1504411200,03-09-2017,BTC,4658.1,4740.41,4460.05,4549.08,9088.626933,41344891.01
1504324800,02-09-2017,BTC,4828.33,4874,4505,4658.1,12040.29591,56084902.38
1504238400,01-09-2017,BTC,4760.02,4985,4709.28,4828.33,10726.85273,51792784.82
1504152000,31-08-2017,BTC,4625.01,4778.96,4600,4760.02,7136.739307,33971021.83
1504065600,30-08-2017,BTC,4599.17,4641.43,4495.05,4625.01,8773.731168,40578594.39
1503979200,29-08-2017,BTC,4385.31,4705.07,4345.13,4599.17,10873.62849,50009665.94
1503892800,28-08-2017,BTC,4287.24,4400,4202.48,4385.31,8896.348863,39013247.63
1503806400,27-08-2017,BTC,4369.49,4371.26,4287.23,4287.24,4869.98882,20878810.87
1503720000,26-08-2017,BTC,4371.25,4371.25,4369.49,4369.49,5,21847.45
1503633600,25-08-2017,BTC,4354.29,4480.01,4284.83,4371.25,8431.285336,36855256.03
1503547200,24-08-2017,BTC,4132.23,4375.97,4123.54,4354.29,8183.038243,35631321.59
1503460800,23-08-2017,BTC,4100.47,4250.02,4073.14,4132.23,9942.935061,41086494.55
1503374400,22-08-2017,BTC,3829.11,4140.05,3600.01,4100.47,15406.22356,63172757.54
1503288000,21-08-2017,BTC,4043.74,4068.04,3814.03,3829.11,17861.78112,68394724.72
1503201600,20-08-2017,BTC,4079.82,4168.88,4000,4043.74,8290.060918,33522850.94
1503115200,19-08-2017,BTC,4120.25,4184.8,3985,4079.82,11048.40146,45075489.24
1503028800,18-08-2017,BTC,4266.98,4355,3971.01,4120.25,14635.45022,60301713.77
1502942400,17-08-2017,BTC,4271.64,4474,4236.01,4266.98,10139.60231,43265480.26
1502856000,16-08-2017,BTC,4078.46,4394.03,3935.01,4271.64,9421.059391,40243374.14
1502769600,15-08-2017,BTC,4408.51,4414.25,3821.85,4078.46,22636.5275,92322171.94
1502683200,14-08-2017,BTC,3975.17,4436.01,3972.98,4408.51,18493.74942,81529879.27
1502596800,13-08-2017,BTC,4047.47,4174.48,3843.72,3975.17,10812.23645,42980477.97
1502510400,12-08-2017,BTC,3659.14,4098.91,3656.01,4047.47,15954.92167,64577066.82
1502424000,11-08-2017,BTC,3421.45,3705.16,3420.29,3659.14,13044.57499,47731926.12
1502337600,10-08-2017,BTC,3328.91,3441.17,3328.91,3421.45,7302.732675,24985934.71
1502251200,09-08-2017,BTC,3381.56,3405.07,3237.14,3328.91,9335.013653,31075420.3
1502164800,08-08-2017,BTC,3447.19,3483.39,3345.97,3381.56,12305.22786,41610866.33
1502078400,07-08-2017,BTC,3231.49,3447.8,3209.33,3447.19,9923.861906,34209437.52
1501992000,06-08-2017,BTC,3203.3,3269.91,3147,3231.49,6504.016389,21017663.92
1501905600,05-08-2017,BTC,3092.25,3332.09,3067.35,3203.3,12646.24461,40509715.37
1501819200,04-08-2017,BTC,2783.59,3144.51,2760.68,3092.25,9966.970119,30820363.35
1501732800,03-08-2017,BTC,2719.31,2795.67,2712.49,2783.59,9775.173289,27210074.62
1501646400,02-08-2017,BTC,2731.16,2753.87,2650,2719.31,7644.531633,20787851.31
1501560000,01-08-2017,BTC,2864.56,2924.22,2641.42,2731.16,7782.348511,21254838.96
1501473600,31-07-2017,BTC,2715.67,2960,2703.46,2864.56,7331.898628,21002663.53
1501387200,30-07-2017,BTC,2701.27,2765,2600,2715.67,5872.276596,15947165.38
1501300800,29-07-2017,BTC,2693.67,2761.43,2648.75,2701.27,6991.067045,18884759.68
1501214400,28-07-2017,BTC,2673.34,2821.55,2652.21,2693.67,12099.73435,32592691.43
1501128000,27-07-2017,BTC,2544.32,2727.82,2530,2673.34,10566.31424,28247350.51
1501041600,26-07-2017,BTC,2503.77,2550,2401.01,2544.32,13393.60538,34077618.04
1500955200,25-07-2017,BTC,2748.73,2768.87,2450,2503.77,24606.22732,61608333.79
1500868800,24-07-2017,BTC,2755.54,2795,2715.2,2748.73,9221.551,25347553.88
1500782400,23-07-2017,BTC,2826.35,2830.37,2668.05,2755.54,8896.979487,24515982.86
1500696000,22-07-2017,BTC,2709.99,2872.86,2695,2826.35,8746.217088,24719870.67
1500609600,21-07-2017,BTC,2731.27,2805.01,2609.89,2709.99,13832.79483,37486735.66
1500523200,20-07-2017,BTC,2330.01,2950.47,2305.11,2731.27,54142.43352,147877604.4
1500436800,19-07-2017,BTC,2357.18,2404.01,2222.88,2330.01,18226.04522,42466867.62
1500350400,18-07-2017,BTC,2166.67,2389.99,2145.65,2357.18,29365.39328,69219517.72
1500264000,17-07-2017,BTC,1952.26,2235.66,1946.47,2166.67,20557.20408,44540677.37
1500177600,16-07-2017,BTC,2015.91,2022.39,1800,1952.26,13323.40901,26010758.47
1500091200,15-07-2017,BTC,2095,2143.39,1938.16,2015.91,14633.35524,29499527.16
1500004800,14-07-2017,BTC,2317.13,2352.67,2082.99,2095,14539.30457,30459843.07
1499918400,13-07-2017,BTC,2411.64,2411.86,2312.53,2317.13,11488.39366,26620101.6
1499832000,12-07-2017,BTC,2264.37,2420,2264.37,2411.64,12731.77003,30704445.88
1499745600,11-07-2017,BTC,2313.48,2400,2242.87,2264.37,16367.39279,37061833.21
1499659200,10-07-2017,BTC,2506.57,2520.1,2252.57,2313.48,17773.37925,41118357.43
1499572800,09-07-2017,BTC,2565.49,2572.31,2492.07,2506.57,6074.934017,15227247.36
1499486400,08-07-2017,BTC,2492.08,2565.49,2477.68,2565.49,4754.992999,12198886.99
1499400000,07-07-2017,BTC,2590.63,2593.34,2457.12,2492.08,14123.74356,35197498.85
1499313600,06-07-2017,BTC,2623.05,2623.16,2579.79,2590.63,7959.898851,20621152.76
1499227200,05-07-2017,BTC,2578.16,2650,2550.01,2623.05,19838.43,52037193.82
1499140800,04-07-2017,BTC,2625.06,2631,2549.47,2578.16,4221.348549,10883311.97
1499054400,03-07-2017,BTC,2490.6,2631.32,2481.33,2625.06,6839.433207,17953922.53
1498968000,02-07-2017,BTC,2399.21,2541.87,2390,2490.6,4935.453176,12292239.68
1498881600,01-07-2017,BTC,2430.87,2500,2375.03,2399.21,5676.890133,13620051.58
1498795200,30-06-2017,BTC,2512.88,2549.9,2420,2430.87,8351.459341,20301311.97
1498708800,29-06-2017,BTC,2569.11,2589.51,2499.28,2512.88,8327.685634,20926474.68
1498622400,28-06-2017,BTC,2536.85,2596.26,2470.01,2569.11,10461.24372,26876085.84
1498536000,27-06-2017,BTC,2451.59,2573.77,2269.46,2536.85,20011.2129,50765445.43
1498449600,26-06-2017,BTC,2545.4,2549.72,2275.27,2451.59,14730.16084,36112315.02
1498363200,25-06-2017,BTC,2536.73,2636.55,2429.42,2545.4,6553.294599,16680756.07
1498276800,24-06-2017,BTC,2699,2710.51,2502,2536.73,5582.151739,14160411.78
1498190400,23-06-2017,BTC,2713.65,2727.99,2672.24,2699,5265.503209,14211593.16
1498104000,22-06-2017,BTC,2644.32,2729.34,2595,2713.65,7617.028903,20669950.48
1498017600,21-06-2017,BTC,2748.27,2769.99,2586.27,2644.32,11254.20308,29759714.28
1497931200,20-06-2017,BTC,2610,2786,2589.67,2748.27,8053.625925,22133538.52
1497844800,19-06-2017,BTC,2559.05,2631.93,2491.12,2610,6186.873272,16147739.24
1497758400,18-06-2017,BTC,2658.35,2658.35,2458.59,2559.05,5377.10866,13760289.92
1497672000,17-06-2017,BTC,2483.23,2664.89,2468.26,2658.35,5284.59693,14048308.25
1497585600,16-06-2017,BTC,2385.01,2508.23,2385.01,2483.23,8250.948061,20489001.75
1497499200,15-06-2017,BTC,2456.41,2456.41,2059.41,2385.01,21793.49441,51977702.09
1497412800,14-06-2017,BTC,2754.37,2800,2341.2,2456.41,16089.17097,39521600.47
1497326400,13-06-2017,BTC,2654.39,2773.12,2651.3,2754.37,10851.79964,29889871.38
1497240000,12-06-2017,BTC,2964.77,2970.7,2470,2654.39,20573.70021,54610624.1
1497153600,11-06-2017,BTC,2871.23,2975,2859.76,2964.77,4710.863333,13966626.28
1497067200,10-06-2017,BTC,2825.61,2903.99,2803,2871.23,5999.977932,17227316.64
1496980800,09-06-2017,BTC,2810.06,2854.12,2794.31,2825.61,7036.703937,19882981.01
1496894400,08-06-2017,BTC,2720.82,2833.85,2699.93,2810.06,9151.569839,25716460.34
1496808000,07-06-2017,BTC,2860.68,2870.67,2610.67,2720.82,9330.280856,25386014.76
1496721600,06-06-2017,BTC,2820.86,2924,2689.91,2860.68,10121.01409,28952982.59
1496635200,05-06-2017,BTC,2575.08,2870,2554.9,2820.86,8343.884169,23536929.1
1496548800,04-06-2017,BTC,2512.04,2575.09,2483.03,2575.08,3373.955865,8688206.269
1496462400,03-06-2017,BTC,2479.1,2589.69,2461.36,2512.04,4440.256791,11154102.67
1496376000,02-06-2017,BTC,2435.66,2499,2375,2479.1,8709.223442,21591035.83
1496289600,01-06-2017,BTC,2368.41,2459,2308.78,2435.66,10481.36575,25529043.31
1496203200,31-05-2017,BTC,2180.13,2378.62,2179.98,2368.41,14218.67807,33675659.33
1496116800,30-05-2017,BTC,2297.6,2324.27,2151.21,2180.13,15106.15288,32933377.08
1496030400,29-05-2017,BTC,2207.78,2340.1,2169.12,2297.6,6706.07914,15407887.43
1495944000,28-05-2017,BTC,2220.44,2323.99,2150,2207.78,4379.311754,9668556.904
1495857600,27-05-2017,BTC,2263.87,2289.99,1910.55,2220.44,9629.825299,21382449.29
1495771200,26-05-2017,BTC,2475.28,2628.71,2055.55,2263.87,17003.99269,38494828.92
1495684800,25-05-2017,BTC,2574.98,2779,2199.6,2475.28,24602.67358,60898505.85
1495598400,24-05-2017,BTC,2305.17,2579.03,2282.97,2574.98,11700.5516,30128686.35
1495512000,23-05-2017,BTC,2175.29,2319.02,2156.87,2305.17,12070.75597,27825144.54
1495425600,22-05-2017,BTC,2068.95,2249,1998.5,2175.29,11955.06699,26005737.67
1495339200,21-05-2017,BTC,2055.99,2089.44,1981.37,2068.95,3264.780485,6754667.584
1495252800,20-05-2017,BTC,1979.98,2056,1970,2055.99,5999.986337,12335911.91
1495166400,19-05-2017,BTC,1910.26,1985.05,1905.97,1979.98,7114.5438,14086654.43
1495080000,18-05-2017,BTC,1809.56,1917.03,1809.56,1910.26,8048.2186,15374190.06
1494993600,17-05-2017,BTC,1800,1837.36,1799.07,1809.56,9958.425375,18020368.22
1494907200,16-05-2017,BTC,1701.54,1800,1701.54,1800,6558.26363,11804874.53
1494820800,15-05-2017,BTC,1779.71,1779.71,1667,1701.54,13727.54437,23357965.84
1494734400,14-05-2017,BTC,1795.92,1817.57,1754.83,1779.71,1405.933779,2502154.406
1494648000,13-05-2017,BTC,1648.56,1807.35,1631.46,1795.92,5300.977468,9520131.454
1494561600,12-05-2017,BTC,1792.04,1821.57,1602.36,1648.56,16437.64775,27098448.57
1494475200,11-05-2017,BTC,1783.04,1884,1780,1792.04,18379.87022,32937462.63
1494388800,10-05-2017,BTC,1709.31,1796.01,1698,1783.04,8032.809405,14322820.48
1494302400,09-05-2017,BTC,1689.5,1779,1686.86,1709.31,8682.032222,14840284.5
1494216000,08-05-2017,BTC,1616.87,1720.51,1602.9,1689.5,8745.064976,14774787.28
1494129600,07-05-2017,BTC,1584.99,1624.93,1566.14,1616.87,3469.123087,5609121.045
1494043200,06-05-2017,BTC,1567.99,1585.6,1550,1584.99,2212.882808,3507397.123
1493956800,05-05-2017,BTC,1587.31,1626.73,1521.24,1567.99,7225.565894,11329615.07
1493870400,04-05-2017,BTC,1521.15,1650,1475.01,1587.31,9794.209415,15546446.55
1493784000,03-05-2017,BTC,1471.52,1535.6,1444.99,1521.15,5684.968457,8647689.768
1493697600,02-05-2017,BTC,1443.93,1489.61,1421.11,1471.52,6527.412414,9605217.916
1493611200,01-05-2017,BTC,1373.89,1480,1360.09,1443.93,20028.05212,28919105.3
1493524800,30-04-2017,BTC,1339.49,1375,1325,1373.89,2256.766075,3100548.343
1493438400,29-04-2017,BTC,1346.94,1355.1,1330.9,1339.49,1976.482288,2647478.26
1493352000,28-04-2017,BTC,1355.65,1360,1300,1346.94,14866.39473,20024141.72
1493265600,27-04-2017,BTC,1301.47,1370,1301.47,1355.65,12395.74077,16804285.98
1493179200,26-04-2017,BTC,1278.9,1314.05,1278.9,1301.47,6176.132434,8038051.079
1493092800,25-04-2017,BTC,1258.99,1282.87,1258.99,1278.9,4130.062958,5281937.517
1493006400,24-04-2017,BTC,1248.99,1259.91,1240.21,1258.99,4541.049085,5717135.387
1492920000,23-04-2017,BTC,1241.01,1250.48,1235.46,1248.99,1607.056629,2007197.659
1492833600,22-04-2017,BTC,1248.48,1249.99,1226,1241.01,1762.655813,2187473.49
1492747200,21-04-2017,BTC,1245.51,1256,1237.5,1248.48,4377.174591,5464814.934
1492660800,20-04-2017,BTC,1213,1249.82,1212.99,1245.51,5374.145566,6693552.044
1492574400,19-04-2017,BTC,1205.93,1217.52,1189.18,1213,6125.297254,7429985.569
1492488000,18-04-2017,BTC,1197.82,1209.27,1195,1205.93,5505.043362,6638696.942
1492401600,17-04-2017,BTC,1178.65,1199.94,1175.06,1197.82,3458.043932,4142114.183
1492315200,16-04-2017,BTC,1182.64,1183.99,1166.51,1178.65,1422.496567,1676625.579
1492228800,15-04-2017,BTC,1181,1194.54,1170,1182.64,1706.987367,2018751.54
1492142400,14-04-2017,BTC,1186.63,1193.08,1170.11,1181,5002.670611,5908153.992
1492056000,13-04-2017,BTC,1216.77,1218.83,1153.36,1186.63,6112.793499,7253624.149
1491969600,12-04-2017,BTC,1225.8,1225.82,1210.69,1216.77,5480.224307,6668172.531
1491883200,11-04-2017,BTC,1206.97,1232.62,1200.625,1225.8,5077.842594,6224419.452
1491796800,10-04-2017,BTC,1211.86,1216.99,1202.8,1206.97,4341.326344,5239850.657
1491710400,09-04-2017,BTC,1188,1217.49,1180.9,1211.86,2271.73424,2753023.856
1491624000,08-04-2017,BTC,1195.71,1198,1167,1188,1632.448129,1939348.377
1491537600,07-04-2017,BTC,1181.89,1206,1176.37,1195.71,4066.450457,4862295.476
1491451200,06-04-2017,BTC,1151.31,1207.8,1150.11,1181.89,5963.333498,7048004.228
1491364800,05-04-2017,BTC,1139.15,1151.99,1115.54,1151.31,4533.337852,5219277.202
